channel,start_time,packet_len,packet_content,start_byte,valid_start
bidirectionalExtensionBoard,75.018791,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 EF 22 7C 00 34,0xAA,True
mainboardGrey,75.024417875,36,AA 20 24 03 50 66 00 00 00 00 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 31 44,0xAA,True
mainboardBlue,75.082356125,29,AA 20 1D 05 00 28 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 1D 79,0xAA,True
mainboardGrey,75.14402575,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,75.175512625,64,AA 30 40 7E 09 5A 0A BC 02 70 03 28 00 00 00 01 AB 05 6B 6B 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 3C 72 AD B3 00 01 0A DF 00 0D 98 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 14 6A,0xAA,True
bidirectionalExtensionBoard,75.21582925,38,55 BC 22 AC 00 00 00 00 00 03 03 C1 21 01 42 6B 6B 00 00 00 00 00 00 40 01 00 00 00 00 00 00 00 00 00 00 F0 00 EF,0x55,True
mainboardGrey,75.274430875,36,AA 20 24 03 50 66 00 00 00 00 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 31 44,0xAA,True
mainboardBlue,75.33333175,29,AA 20 1D 05 00 28 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 1D 79,0xAA,True
mainboardGrey,75.404213,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,75.45730425,64,AA 31 40 00 50 26 1B 61 3C 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 10 16 00 00 00 00 02 00 00 00 00 00 FD 07 00 00 00 48 01 64 00 64 00 F0 64 00 F0 00 28 00 00 00 00 00 00 00 00 00 00 00 1B 22,0xAA,True
mainboardGrey,75.564232625,36,AA 20 24 03 50 66 00 00 00 00 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 31 44,0xAA,True
mainboardBlue,75.622094875,29,AA 20 1D 05 00 28 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 1D 79,0xAA,True
mainboardGrey,75.683914625,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,75.714552125,64,AA 30 40 7E 09 5A 0A BC 02 70 03 28 00 00 00 01 AB 05 6B 6B 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 3C 72 AD B3 00 01 0A DF 00 0D 98 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 14 6A,0xAA,True
mainboardGrey,75.814415625,36,AA 20 24 03 50 66 00 00 00 00 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 31 44,0xAA,True
mainboardBlue,75.87272875,29,AA 20 1D 05 00 28 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 1D 79,0xAA,True
mainboardGrey,75.9338955,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,75.987846625,64,AA 31 40 00 50 26 1B 61 3C 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 10 16 00 00 00 00 02 00 00 00 00 00 FD 07 00 00 00 48 01 64 00 64 00 F0 64 00 F0 00 28 00 00 00 00 00 00 00 00 00 00 00 1B 22,0xAA,True
mainboardGrey,76.09416875,36,AA 20 24 03 50 66 00 00 00 00 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 31 44,0xAA,True
bidirectionalExtensionBoard,76.1181855,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 01 43 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 79 25 F1 00 31,0xAA,True
mainboardBlue,76.152277625,29,AA 20 1D 05 00 28 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 1D 79,0xAA,True
mainboardGrey,76.213898125,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,76.245192625,64,AA 30 40 7E 09 5A 0A BC 02 70 03 28 00 00 00 01 AB 05 6B 6B 00 00 00 00 00 00 40 01 00 00 00 00 00 00 08 61 3C 72 AD B3 00 01 0A DF 00 0D 98 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 14 6A,0xAA,True
bidirectionalExtensionBoard,76.315753125,38,55 BC 22 AC 00 00 00 00 00 03 03 C1 21 01 03 00 00 00 00 00 08 61 3C 72 AD B3 00 00 00 00 00 00 00 00 00 CF 00 EF,0x55,True
mainboardGrey,76.344143125,36,AA 20 24 03 50 66 00 00 00 00 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 31 44,0xAA,True
mainboardBlue,76.40168025,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 9A 24,0xAA,True
mainboardGrey,76.46390775,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,76.517576875,64,AA 31 40 00 50 26 1B 61 3C 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 10 16 00 00 00 00 02 00 00 00 00 00 FD 07 00 00 00 48 01 64 00 64 00 F0 64 00 F0 00 00 00 00 00 00 00 00 00 00 00 00 00 C5 A0,0xAA,True
mainboardGrey,76.624158625,36,AA 20 24 03 50 66 00 00 00 00 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 31 44,0xAA,True
mainboardBlue,76.682243375,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 9A 24,0xAA,True
mainboardGrey,76.743637,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,76.773962875,64,AA 30 40 7E 09 5A 0A BC 02 70 03 28 00 00 00 01 AB 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 08 61 3C 72 AD B3 00 01 0A DF 00 0D 98 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 52 42,0xAA,True
mainboardGrey,76.874062625,36,AA 20 24 03 50 66 00 00 00 00 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 31 44,0xAA,True
mainboardBlue,76.931421,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 9A 24,0xAA,True
mainboardGrey,76.993652625,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,77.0476785,64,AA 31 40 00 50 26 1B 61 3C 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 10 16 00 00 00 00 02 00 00 00 00 00 FD 07 00 00 00 48 01 64 00 64 00 F0 64 00 F0 00 00 00 00 00 00 00 00 00 00 00 00 00 C5 A0,0xAA,True
mainboardGrey,77.154147125,36,AA 20 24 03 50 66 00 00 00 00 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 31 44,0xAA,True
mainboardBlue,77.212228375,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 9A 24,0xAA,True
bidirectionalExtensionBoard,77.217568875,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 00 FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 03 84 AC 00 D2,0xAA,True
mainboardGrey,77.27369575,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,77.303775,64,AA 30 40 7E 09 5A 0A BC 02 70 03 28 00 00 00 01 AB 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 08 61 3C 72 AD B3 00 01 0A DF 00 0D 98 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 52 42,0xAA,True
wifiOrange,77.355930875,44,AA 2B AC 00 00 00 00 00 02 04 A3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 9E EC F6,0xAA,True
mainboardGrey,77.4040305,36,AA 20 24 03 50 66 00 00 00 00 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 31 44,0xAA,True
bidirectionalExtensionBoard,77.41552175,44,55 BC 28 AC 00 00 00 00 00 03 03 C0 00 89 66 7F 7F 00 00 00 00 00 62 43 0D 00 83 00 00 00 00 00 00 00 01 00 00 00 00 00 00 43 00 EF,0x55,True
mainboardBlue,77.46151125,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 9A 24,0xAA,True
mainboardGrey,77.523765,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,77.577742875,64,AA 31 40 00 50 26 1B 61 3C 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 10 16 00 00 00 00 02 00 00 00 00 00 FD 07 00 00 00 48 01 64 00 64 00 F0 64 00 F0 00 00 00 00 00 00 00 00 00 00 00 00 00 C5 A0,0xAA,True
mainboardGrey,77.684067,36,AA 20 24 03 50 66 00 00 00 00 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 31 44,0xAA,True
mainboardBlue,77.741887875,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 9A 24,0xAA,True
mainboardGrey,77.80347925,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,77.83373525,64,AA 30 40 7E 09 5A 0A BC 02 70 03 28 00 00 00 01 AB 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 08 61 3C 72 AD B3 00 01 0A DF 00 0C EE 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 46 F9,0xAA,True
mainboardGrey,77.933971125,36,AA 20 24 03 50 66 00 00 00 00 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 31 44,0xAA,True
mainboardBlue,77.991419125,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 9A 24,0xAA,True
mainboardGrey,78.053789,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,78.107707875,64,AA 31 40 00 50 26 1B 61 3C 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 10 16 00 00 00 00 02 00 00 00 00 00 FD 07 00 00 00 48 01 64 00 64 00 F0 64 00 F0 00 00 00 00 00 00 00 00 00 00 00 00 00 C5 A0,0xAA,True
mainboardGrey,78.213787625,36,AA 20 24 03 50 66 00 00 00 00 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 31 44,0xAA,True
mainboardBlue,78.271716625,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 9A 24,0xAA,True
bidirectionalExtensionBoard,78.31692725,38,AA BC 22 AC 00 00 00 00 00 03 03 93 00 80 04 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 86 26 D3 00 30,0xAA,True
mainboardGrey,78.33356125,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,78.36378025,64,AA 30 40 7E 09 5A 0A BC 02 70 03 28 00 00 00 01 AB 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 08 61 3C 72 AD B3 00 01 0A DF 00 0C EE 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 46 F9,0xAA,True
mainboardGrey,78.463786375,36,AA 20 24 03 50 66 00 00 00 00 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 31 44,0xAA,True
bidirectionalExtensionBoard,78.515262,44,55 BC 28 AC 00 00 00 00 00 03 03 93 00 00 00 00 00 00 00 00 10 30 05 00 02 30 0E 00 BC D6 64 00 00 00 00 80 80 80 80 00 00 18 00 EF,0x55,True
mainboardBlue,78.521314875,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 9A 24,0xAA,True
mainboardGrey,78.583546,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,78.637345,64,AA 31 40 00 50 26 1B 61 3C 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 10 16 00 00 00 00 02 00 00 00 00 00 FD 07 00 00 00 31 00 64 00 64 00 F0 64 00 F0 00 00 00 00 00 00 00 00 00 00 00 00 00 D1 AC,0xAA,True
mainboardGrey,78.74388,36,AA 20 24 03 50 66 00 00 00 00 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 31 44,0xAA,True
mainboardBlue,78.8017135,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 9A 24,0xAA,True
mainboardGrey,78.86339,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,78.893750875,64,AA 30 40 7E 09 5A 0A BC 02 70 03 28 00 00 00 01 AB 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 08 61 3C 72 AD B3 00 01 0A DF 00 0C EE 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 46 F9,0xAA,True
mainboardGrey,78.993789625,36,AA 20 24 03 50 66 00 00 00 00 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 31 44,0xAA,True
mainboardBlue,79.051384,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 9A 24,0xAA,True
mainboardGrey,79.113414375,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,79.167305625,64,AA 31 40 00 50 26 1B 61 3C 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 10 16 00 00 00 00 02 00 00 00 00 00 FD 07 00 00 00 31 00 64 00 64 00 F0 64 00 F0 00 00 00 00 00 00 00 00 00 00 00 00 00 D1 AC,0xAA,True
mainboardGrey,79.273901625,36,AA 20 24 03 50 66 00 00 00 00 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 31 44,0xAA,True
mainboardBlue,79.33191625,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 9A 24,0xAA,True
mainboardGrey,79.39337075,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
bidirectionalExtensionBoard,79.416278,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 01 41 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 0B EE 61 00 68,0xAA,True
mainboardBlue,79.423992375,64,AA 30 40 7E 09 5A 0A EE 02 70 03 28 00 00 00 01 AB 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 08 61 3C 72 AD B3 00 01 0A DF 00 0C EE 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 84 89,0xAA,True
mainboardGrey,79.523897375,36,AA 20 24 03 50 66 00 00 00 00 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 31 44,0xAA,True
mainboardBlue,79.581288625,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 9A 24,0xAA,True
bidirectionalExtensionBoard,79.613280375,38,55 BC 22 AC 00 00 00 00 00 03 03 C1 21 01 41 00 00 00 01 E7 05 4E 53 41 43 1E 00 00 00 00 00 00 00 00 00 D8 00 EF,0x55,True
mainboardGrey,79.6434075,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,79.697257625,64,AA 31 40 00 50 26 1B 61 3C 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 10 16 00 00 00 00 02 00 00 00 00 00 FD 07 00 00 00 31 00 64 00 64 00 F0 64 00 F0 00 00 00 00 00 00 00 00 00 00 00 00 00 D1 AC,0xAA,True
mainboardGrey,79.803609875,36,AA 20 24 03 50 66 00 00 00 00 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 31 44,0xAA,True
mainboardBlue,79.86162525,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 9A 24,0xAA,True
mainboardGrey,79.923296125,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,79.953631,64,AA 30 40 7E 09 5A 0A EE 02 70 03 28 00 00 00 01 AB 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 08 61 3C 72 AD B3 00 01 0A DF 00 0C EE 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 84 89,0xAA,True
mainboardGrey,80.053816,36,AA 20 24 03 50 66 00 00 00 00 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 31 44,0xAA,True
mainboardBlue,80.111284375,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 9A 24,0xAA,True
mainboardGrey,80.17333625,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,80.226946,64,AA 31 40 00 50 26 1B 61 3C 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 10 16 00 00 00 00 02 00 00 00 00 00 FD 07 00 00 00 31 00 64 00 64 00 F0 64 00 F0 00 00 00 00 00 00 00 00 00 00 00 00 00 D1 AC,0xAA,True
mainboardGrey,80.333614375,36,AA 20 24 03 50 66 00 00 00 00 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 31 44,0xAA,True
wifiOrange,80.35544325,44,AA 2B AC 00 00 00 00 00 02 04 A5 00 00 00 00 33 07 AD E7 01 00 00 00 00 00 08 05 3C 3C 61 61 00 00 67 41 1E B3 B7 88 33 00 9E 1A C5,0xAA,True
mainboardBlue,80.391568125,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 9A 24,0xAA,True
mainboardGrey,80.453286125,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,80.483963,64,AA 30 40 7E 09 5A 0A EE 02 70 03 28 00 00 00 01 AB 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 08 61 3C 72 AD B3 00 01 0A DF 00 0C EE 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 84 89,0xAA,True
bidirectionalExtensionBoard,80.51560425,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 93 79 D8 00 DD,0xAA,True
mainboardGrey,80.583787625,36,AA 20 24 03 50 66 00 00 00 00 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 31 44,0xAA,True
mainboardBlue,80.641407125,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 9A 24,0xAA,True
mainboardGrey,80.703469,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
bidirectionalExtensionBoard,80.712983,38,55 BC 22 AC 00 00 00 00 00 03 03 C1 21 01 42 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 00 00 00 00 06 00 EF,0x55,True
mainboardBlue,80.756989,64,AA 31 40 00 50 26 1B 61 3C 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 10 16 00 00 00 00 02 00 00 00 00 00 FD 07 00 00 00 31 00 64 00 64 00 F0 64 00 F0 00 00 00 00 00 00 00 00 00 00 00 00 00 D1 AC,0xAA,True
mainboardGrey,80.86373975,36,AA 20 24 03 50 66 00 00 00 00 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 31 44,0xAA,True
mainboardBlue,80.921673,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 9A 24,0xAA,True
mainboardGrey,80.983305375,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,81.01378125,64,AA 30 40 7E 09 5A 0A EE 02 70 03 28 00 00 00 01 AB 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 08 61 3C 72 AD B3 00 01 0A DF 00 02 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 74 89,0xAA,True
mainboardGrey,81.11357075,36,AA 20 24 03 50 66 00 00 00 00 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 31 44,0xAA,True
mainboardBlue,81.17107825,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 9A 24,0xAA,True
mainboardGrey,81.233294625,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,81.2871255,64,AA 31 40 00 50 26 1B 61 3C 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 10 16 00 00 00 00 02 00 00 00 00 00 FD 07 00 00 00 31 00 64 00 64 00 F0 64 00 F0 00 00 00 00 00 00 00 00 00 00 00 00 00 D1 AC,0xAA,True
mainboardGrey,81.393580375,36,AA 20 24 03 50 66 00 00 00 00 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 31 44,0xAA,True
mainboardBlue,81.45196575,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 9A 24,0xAA,True
mainboardGrey,81.5132205,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,81.543654375,64,AA 30 40 7E 09 5A 0A 20 03 70 03 28 00 00 00 01 AB 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 08 61 3C 72 AD B3 00 01 0A DF 00 02 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 77 53,0xAA,True
bidirectionalExtensionBoard,81.614943125,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 01 43 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 1E C3 4C 00 93,0xAA,True
mainboardGrey,81.643614875,36,AA 20 24 03 50 66 00 00 00 00 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 31 44,0xAA,True
mainboardBlue,81.70100225,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 9A 24,0xAA,True
mainboardGrey,81.763296375,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
bidirectionalExtensionBoard,81.812769875,38,55 BC 22 AC 00 00 00 00 00 03 03 C1 21 01 03 00 00 00 00 00 08 61 3C 72 AD B3 00 00 00 00 00 00 00 00 00 CF 00 EF,0x55,True
mainboardBlue,81.81736075,64,AA 31 40 00 50 26 1B 61 3C 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 10 16 00 00 00 00 02 00 00 00 00 00 FD 07 00 00 00 31 00 64 00 64 00 F0 64 00 F0 00 00 00 00 00 00 00 00 00 00 00 00 00 D1 AC,0xAA,True
mainboardGrey,81.9235725,36,AA 20 24 03 50 66 00 00 00 00 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 31 44,0xAA,True
mainboardBlue,81.98190425,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 9A 24,0xAA,True
mainboardGrey,82.04300925,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,82.073838625,64,AA 30 40 7E 09 5A 0A 20 03 70 03 28 00 00 00 01 AB 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 08 61 3C 72 AD B3 00 01 0A DF 00 02 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 77 53,0xAA,True
mainboardGrey,82.173371875,36,AA 20 24 03 50 66 00 00 00 00 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 31 44,0xAA,True
mainboardBlue,82.2310485,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 9A 24,0xAA,True
mainboardGrey,82.2930025,32,AA 31 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 4B 64,0xAA,True
mainboardBlue,82.347363375,64,AA 31 40 00 50 26 1B 61 3C 00 00 00 00 33 07 00 B7 88 33 B1 1E 00 10 16 00 00 00 00 02 00 00 00 00 00 FD 07 00 00 00 31 00 64 00 64 00 F0 64 00 F0 00 00 00 00 00 00 00 00 00 00 00 00 00 D1 AC,0xAA,True
mainboardGrey,82.45336675,36,AA 20 24 03 50 66 00 00 00 00 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 31 44,0xAA,True
mainboardBlue,82.511747,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 9A 24,0xAA,True
mainboardGrey,82.57290975,10,AA 30 0A 00 FF 03 00 00 42 82,0xAA,True
mainboardBlue,82.60373675,64,AA 30 40 7E 09 5A 0A 20 03 70 03 28 00 00 00 01 AB 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 00 08 61 3C 72 AE B3 00 01 0A DF 00 02 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 99 30,0xAA,True
mainboardGrey,82.703246625,36,AA 20 24 03 50 66 00 00 00 00 00 00 00 00 00 00 90 00 FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 31 44,0xAA,True
bidirectionalExtensionBoard,82.714246875,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 00 FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 A6 14 09 00 42,0xAA,True
mainboardBlue,82.76143475,29,AA 20 1D 05 00 00 00 00 00 00 00 00 00 01 00 00 00 00 00 FF 00 00 00 00 00 00 00 9A 24,0xAA,True
